Topic,Term,Value
0,uk,0.005
23,80000000,0.0
29,page_id,0.0
21,whillock,0.0
25,shrinks,0.0
23,waskiewicz,0.0
9,presents,0.0
26,wtf,0.0
15,factionand,0.0
45,ingenuity,0.0
25,compos,0.0
41,curvature,0.0
25,pacifica,0.0
47,thatisahashtag,0.0
3,analytica,0.0
19,pkk,0.0
26,revolving,0.0
12,ricordo,0.0
11,peopleis,0.0
20,heintz,0.0
40,achieve,0.0
3,calapse,0.0
49,savilleharris,0.0
4,valleys,0.0
9,sottish,0.0
28,3general,0.0
29,possibilty,0.0
16,presentato,0.0
15,boomed,0.0
15,prossor,0.0
39,varient,0.0
48,revisionism,0.0
32,nutless,0.0
16,aero,0.0
25,goodbyeee,0.0
32,drivelyou,0.0
45,alongside,0.0
36,canteens,0.0
5,reconciliation,0.0
18,frenchies,0.0
18,grasping,0.0
14,deeeaaad,0.0
16,stewartelton,0.0
16,patriot,0.0
15,ahahahahahahahahahahahahahahahahahahahaha,0.0
37,reports_articles,0.0
37,tkt,0.0
15,tojo,0.0
35,kiel,0.0
30,audiopelbmwpeugoetrenaultcitroenfiat,0.0
19,galleries,0.0
22,limp,0.0
42,stupidthe,0.0
42,xenophobics,0.0
46,schreiben,0.0
41,monarchies,0.0
33,transforming,0.0
3,composite,0.0
31,martrs,0.0
34,moldovia,0.0
23,5b82031e,0.0
2,hypocrism,0.0
36,helpless,0.0
23,charlatan,0.0
48,instable,0.0
6,vulnerables,0.0
34,prancing,0.0
1,161,0.0
4,hahahaahahaha,0.0
31,ahhaha,0.0
21,paxo,0.0
35,ppb,0.0
23,bayonet,0.0
9,crinamals,0.0
20,infinitives,0.0
17,temperatures,0.0
47,herbie,0.0
32,tilted,0.0
38,647765,0.0
36,johnsonguyana,0.0
20,banal,0.0
33,maintenant,0.0
18,1416280,0.0
15,racial,0.0
2,fatory,0.0
7,ruthie,0.0
0,will,0.01
33,15yr,0.0
14,symon,0.0
37,gedragen,0.0
33,galati,0.0
26,spiritus,0.0
6,retinger,0.0
45,disgustingfarage,0.0
2,thwack,0.0
34,disappearing,0.0
4,holgate,0.0
36,stuglin,0.0
35,flicking,0.0
20,scheduling,0.0
32,einfuhr,0.0
31,fawkes,0.0
1,lgbtq,0.0
15,chatterati,0.0
13,thumb,0.0
35,depression,0.0
32,fanatically,0.0
0,well,0.004
3,roderick,0.0
4,giorgos,0.0
42,repelled,0.0
32,160,0.0
13,humiliated,0.0
11,muffs,0.0
44,multicuturalism,0.0
13,populism,0.0
4,europesome,0.0
36,atheist,0.0
2,item,0.0
8,scelta,0.0
1,electionukip,0.0
40,incorporates,0.0
37,timzen,0.0
44,regained,0.0
17,republish,0.0
46,whinny,0.0
22,stiffle,0.0
4,springtime,0.0
22,fairris,0.0
4,ghings,0.0
30,dereliction,0.0
47,wbe,0.0
43,carlier,0.0
13,mnemonic,0.0
49,mcalindon,0.0
1,behalf,0.0
23,dynamic,0.0
36,knick,0.0
13,myanmar,0.0
2,lockwood,0.0
14,potremmo,0.0
11,urs,0.0
24,kidnapping,0.0
41,bashar,0.0
46,scandinavians,0.0
44,rods,0.0
19,flagi,0.0
39,comping,0.0
11,addison,0.0
28,roll,0.0
43,brotherralph,0.0
4,ambitions,0.0
42,parlimataryquite,0.0
17,pthers,0.0
22,vistims,0.0
5,brexshits,0.0
31,douglasthis,0.0
14,eventual,0.0
6,judicial,0.0
0,one,0.004
31,iveco,0.0
29,musculoskeletal,0.0
