Number,Tweet
582,"*Apart from elitist globalism, this is the most disgusting thing I've seen in 2017! We intervened in M.East, just not for humanity's sake! """
583,"*Off with their heads, like those Barbaric Muslims UKIP keep telling us about. Why stop there? Rapists, Paedos!  """
581,*I hope all those on the #WomensMarch are marching for an end to this barbaric act
588,*PEOPLE OF BRITAIN
589,*#BanIslam #StopISLAM #StopFundingHate #Muslims #arabs #Africans are barbaric. #Deportes #deportationForce #AFD #OFP #onenation #ukip #Lepe
13438,"*Great to see 3 #matadors in #Madrid, #Spain being gored by one bull. Time this barbaric ritual was banned. #bullfighting #ukip #killthecull"""
13439,"*The things that UKIP stand for is disgusting, I hope I am not aware of anyone who supports them because you are just as barbaric as them"""
16248,"*""""@DavidCoburnUKip: @Peter_J_Farmer Tory Zero hours contracts are a barbaric practice and must be stopped"""" ukip now socialist"""
16249,*@gavtheukip Gav is an appalling exploitiation of working people and #UKIP are determined to stop this barbaric Lib/Lab/Con practice
13430,"*Whilst revising Nazi Germany, the parallels with UKIp are evident. Some of their policies are barbaric, one step away from Nationl-Socialism"""
13431,*@MaggioMatt @nycjim Such skepticism is a barbaric relic. UKIP's a return to mediaeval feudalism!
13432,*@Raphael_Kiyani i blame the extreme media coverage of ukip and barbaric teenagers that think they know what they're talking about
13433,*@keitthpunter @BAHAB2012 @Bentleysbird @Ronkabet At no point did Ronks or I say anything pro-Labour? UKIP employment policy is barbaric 1/2
13434,"*Gove's barbaric pronouncement on reading in schools is the cognitive equivalent of Ukip, leaping back from anything 'different'"""
13435,"*Media says UKIP is racist. Media also demonise Polish, Muslims, Wikileaks and celebrated the barbaric death of Gaddafi. #SelectiveDecency"""
13436,"*@scottycrowe92 yeah I voted, but I just think it's pointless. Apart from the EU the other UKIP policies just are barbaric."""
13437,*@Swill_i_ams A Britain First/UKIP/English Democrat voter. Where? All religion is barbaric if you interpret it that way.
3393,*@paulnuttallukip @UKIP WAR HERO King's Royal Rifle corps 93 Blind and Deaf ~Barbaric end of life care My Dad. http://fb.me/3JyDjTufN  RT
3395,"*the fact that millions of people actually voted UKIP is very worrying, this is the 21st century, and some of their policies are barbaric"""
3394,*Can't deny that SOME parts of UKIP's manifesto are pretty good & might actually do the country good whilst some are a little barbaric.
3397,"*So, did ukip win the election?"""
3396,"*Don't get me wrong Some of #UKIP s policies I agree with, but I can't see why you'd vote for them some of their policies are barbaric!"""
3399,*@UKIP @DavidJo52951945 @Nigel_Farage @CAupdates Farage like the Tories will make fox hunting legal again it is barbaric.#LabourMustWin
3398,"*#Politics @UKIP #Tories to bring back """"barbaric"""" #FoxHunting... if they win election! http://bit.ly/1aYqKdY  http://ow.ly/MzhU7 """
8608,"*@fronteratech @widster @TiresiasGreen @UKIP you are at it, fox hunting is barbaric..."""
15007,"*Just had a UKIP leaflet through my door,  their idea of a referendum on corporal/capital punishment is barbaric."""
15006,*@walsallinfidel @leeds9east @sea_of_tea I'm a UKIP supporter. Not a Guardianista. Don't assume that all religions are barbaric etc.
15005,*Mostly I don't like UKIP because they're racist twats. But no Eurovision? That's just barbaric.
8609,*@AngelinaParry @LyonsMal @IslamicideReg @UKIP halal not served in HoC but inflicts this vile barbaric food on nation unidentified
15003,"*UKIP and conservatives want to make fox hunting a vote winner, who'd want a government so barbaric. """
13443,*It's time the #BadgerCull was outlawed in #UK. A barbaric act which is not a solution to the problem of TB. #KillTheCull #ukip #CureNotKill
15001,*@Nigel_Farage @GerardBattenMEP stay strong UKIP. This is barbaric but your message is so needed right now
6594,"*@UKIP Hope you can do something about the Ritual Slaughtering of animals in the UK, barbaric and against our law and this is being abused."""
9874,*@ProphetMoo @UKIP @AmjadBashirMEP sharing is barbaric? Wtf u on about. I really are a strange one. I'll share a bacon butty with u tho.
