Number,Tweet
2753,*@tomstandage Let me laugh ... ! @TheEconomist's #Charlemagne paved the way for #Brexit for years ...
2750,*Après le #Brexit relisons le discours de @Pontifex_fr à l'occasion de la remise du prix Charlemagne 2016 l'Europe a besoin d'une renaissance
2751,*#Brexit een feit: eindelijk een land dat de mythe van Karel de Grote (Charlemagne) doorbreekt!
2352,"*Charlamagne on Brexit: Independent ain't always the move bro, sometimes it's okay to be signed to a major."""
2353,*Charlemagne: Commented out http://econ.st/28OzCSI  via @TheEconomist
2350,"*Tom Nuttall,The Economist’s Charlemagne columnist, describes how Brexit made the political acutely personal https://www.1843magazine.com/dispatches/the-daily/pity-and-denial-in-postbrexit-brussels …"""
2351,*Blossoms - Charlemagne https://youtu.be/WBtVjjLtEY8  C'AVRANNO IL #BREXIT MA MUSICALMENTE RESTANO LA MIA ISOLA PREFERITA!!!! #UK
2356,*@Si_Yacino @andrewschulz @mrchrismorrow discussion about Brexit and this nigga Charlamagne and Wax knew nothing 
2357,*@cthagod @RealLifeKaz @MTV2 what do you think about #Brexit charlamagne ??
2354,*Charlemagne: And shut the door behind you http://econ.st/297374Z  #brexit #euref
2355,"*De Charlemagne à Maastricht, le destin d'une idée http://ebx.sh/297t8i0  #Europe #Brexit """
151,*Farage might enjoy his happiest day since Brexit!!  Charlemagne: When America sneezes… http://econ.st/2fFfIAm  via @TheEconomist
150,*Charlemagne: Iron waffler http://econ.st/2fZPGFM  http://bit.ly/qYfDz3  #FamilyOffice #ExitStrategy #Entrepreneur #brexit #tcot #tt
153,*#Rediff Près de 4 millions de personnes signent une pétition pour que #Clinton soit présidente http://bit.ly/2g6xXjV  
152,*genre ! 
155,*The Economist | Charlemagne: The parable of Ticino
154,*#Charlemagne: When #America sneezes… http://econ.st/2fFfIAm  via @TheEconomist #NATO #EU #Populism #Integration #Trump #Brexit #Security #UK
157,*Charlemagne: State of disunion http://econ.st/2cAH99x  
156,*Charlemagne: The parable of Ticino http://econ.st/2cqIzYp  via @TheEconomist #Brexit #Switzerland
159,*Advice for the British and German leaders on navigating the Brexit mess - Charlemagne: Correspondence club 
158,*Charlemagne: State of disunion http://ln.is/www.economist.com/ne/uUwEQ … via @TheEconomist We'll soon see end of antidemocratic EU. A50 & Hard Brexit Now
2349,*Charlemagne: Looking to Mutti http://econ.st/29puibA  #Germany #EU #politics #Mutti #Merkel #AngelaMerkel #Brexit
1,"*The #Vatican are anti-trump anti-brexit and are pro fascism , Pro unification  EU = Hitler charlemagne #Blair .....#major = vatican"""
5,*This Charlemagne column from last week gets at why Brexit is such a drag: not the ruination but the futility. http://econ.st/2m2NqR5 
2747,*FM #Steinmeier invites Foreign Ministers of EU founding members for consultation to Berlin on Saturday morning. #UKReferendum
2746,*Back to Small Cosy Europe of Charlemagne?
9,*Ooo İngiliz parlamentosu brexit'e onay vermiş Charlemagne'in rüyalandığı AB ve NATO'ya alternatif Anglo-Turkic ittifakı kurma zamanı u_u
2748,"*Que conclure concernant le #Brexit ? La fin de l'épisode Pompidou-Cameron, le retour vers Charlemagne et de la géopolitique en Europe ! FNT"""
2759,*Brexit will not kill European Utopianism. It was already dead: Charlemagne: The sleep of union http://econ.st/21o10M0  via @TheEconomist
148,"*After Brexit, a timely read on Charlemagne, 'father of Europe' http://www.macleans.ca/culture/books/after-brexit-a-timely-read-on-charlemagne-father-of-europe/ … via @macleansmag"""
149,"*In the year of Brexit, a timely book on the so-called 'father of Europe', Charlemagne: http://ow.ly/g9BP306l6Bq """
4505,"*Charlemagne: British cooks, European soup http://econ.st/1OKHemF  very good read #Brexit #GE2015"""
4504,*This week's Charlemagne is equally interesting & gloomy:are there no political hopes to avoid a #Brexit? http://www.economist.com/news/europe/21649474-general-election-may-7th-could-decide-britains-place-europe-british-cooks-european-soup?fsrc=scn%2Ffb%2Fwl%2Fpe%2Fst%2Fbritishcookseuropeansoup …
4506,*Guessing its not the Charlemagne prize. RT “@VPertusot: #UK diplomat wins prize for #Brexit plan http://on.ft.com/1itLdoH  via @FT”
3787,*En réponse au Brexit lançons le mouvement pour fusionner les nations de l'ancien empire de Charlemagne
3788,*European short-lived empires; Is the EU going the way of Charlemagne and will it open up old wounds #Ireland #brexit 
3789,*EUROPE: A terrible problem is born http://www.economist.com/news/europe/21695567-britains-membership-european-union-suits-ireland-perfectly-brexit-would-open-old-wounds?fsrc=rss%7Ceur&utm_source=dlvr.it&utm_medium=twitter …
