Number,Tweet
575,"*@ondaparticula @AzumaGuilherme Eu tava falando Trap e Tamamo no caso, ainda não uso Boudica, mas agora é um motivo para tal."""
1321,*e nao me da boudia pq hoje eu nao to boua
2875,"*@diversanchez termina en la 4ta posición en 10 m ind var, #DWS GBR (T. Daley) Oro, EU (Boudia) Plata, GER (Klein) Bronce @TVCDeportes"""
1327,*@Lindsay_boudia @Liiiinx j'ai eu un snap y'a pas longtemps
2882,*Precisei parar de ler Boudica para ler um livro q peguei no curso para trabalho. Não sei o q eu tinha na cabeça q escolhi um q não gosto.
2883,"*Não seio quem teve a ideia mais eu ganhei o livro #BOUDICA, #LIVRO 1 #ÁGUA, e até que estou gostando, lembra livro da minha infância"""
2880,*Vou ler Boudica caracterizando a imagem da protagonista na Xena! PQP como eu amava assistir Xena.
2881,"*Depois do sucesso Marley & Eu... Vem aí, Boudica & Rude http://fb.me/1JRm3haJt """
2886,*Sonhei que eu tinha comprado Boudica ;^;
2884,*@lilian_escreve  Eu adorei a série Boudica!
0,*the totality of their wages only allows them to pay the interest payments on their accumulated debt.Nothing to do with EU
1731,"*@Lindsay_boudia il y a eu un sondage, ns sommes 35% à le faire !"""
1730,*@dapcarol SIIIM eu também!!! E o ashton eaton e o david boudia 
1733,*@Lindsay_boudia moi j'ai eu une place gratuite :D
1732,*@Lindsay_boudia y'a que eu 2 ?
859,*Plataforma 10m Serie Mundial Beijing
2,"*Britain is still in the EU until early 2017,thats as early as its departure can be.Dats why the UKs still ok"""
6,*If @MLP_officiel wins then the EU will collapse & Europe will have a chance of recovering as Sovereign nations. Fuck the EU! VIVE LA FRANCE! 
3896,"*Altamente recomendável no History Channel, o documentário s/ascensão e queda do império romano http://migre.me/5Hso Eu ñ conhecia a Boudica!"""
3897,"*""""Sigam-me, ou submetam-se ao jugo romano!"""". Peraí que eu vou lá pintar meu rosto e juntar-me ao grupo: """"Boudica! Boudica!"""""""
2183,*Boudia... 
2182,"*@naleegs Dá pra ler no tablet se vc baixar o e-reader. Eu compro um monte lá, os preços são bons! Ontem msm comprei Boudica a 10 dólares. x)"""
2181,*REGARDEZ CE QUE LES JEUNES ON EU COMME IDÉE DE OUFF SI TOUT LE MONDE MET SON NOM CA VA FAIRE LE PLUS LONG STATUT... http://fb.me/1XWIf5lE3 
2180,"*Eu acabei de comprar um Boudica Top Black, Posy Jeans, Ruffle Black Blouse no Stardoll. Confira minha Suíte! http://www.stardoll.com/in/?pid=25720&gid=1&turl=%2Fuser%2F%3Fid%3D190065157 …"""
2187,"*RT @MiriamOcariz David Boudia (EU) se lleva el ORO, Bo Qiu (China) la PLATA y Thomas Daley (Inglaterra) el bronce #Plataforma10m #London2012"""
2186,"*Gana David Boudia de EU el oro en una gran final de plataforma, plata para Bo Qiu de China y bronce para Thomas Daley de GB. #Londres2012"""
2185,"*#JO2012 #FTVjo #JO la finale du plongeon était hier, boudia a eu l'or"""
280,*Eis que me pergunto pq eu não tava sabendo disso antes?
2188,*Sorpresa en clavados en plataforma de 10m ¡No ganó un chino! David Boudia de EU se cuelga el oro y Thomas Daley es bronce #Londres2012
11,"*Unprecented peace?  Nice, Brussels, Charlie Hebdo, Bataclan, Berlin, sexually assaulted women and children?  Has the EU brought them peace? """
10,"*Polish politician destroys EU council: """"Why are we discussing Sharia law here... what kind of parallels do we see??"""" Via @D_Tarczynski """
13,"*Brussels believes the EU will crumble if @MLP_officiel wins, she not only saves France but Europe as well. Vive la France! Long live Europe!"""
12,"*This week's #Brexit news can only mean one thing: The future of the European project is in the balance, says DW's @sofiadmateus """
15,*Eu mostrando uma representação da Boudica pra gab:
14,*Brussels Fears EU Will Not Survive a Marine Le Pen Victory in France http://www.breitbart.com/london/2017/03/31/eu-fears-marine-le-pen-victory/ … 
17,"*Segunda família. Eu devia acrescentar a Boudica ali, já que ela 'gosta' da Rider por serem as mais altas da class. """
16,*eu peguei 2 ce 4
19,*A vida como ela é: Nathália falando da Lau que não dorme e não deixa ninguém dormir e eu da Boudica que faz o mesmo aqui em casa.
18,"*We are the society of Boudica, Cartismandua, Elizabeth I, II &Victoria. We don't need EU telling us how to be equal."""
863,"*@Lindsay_boudia j'ai déjà eu des cours avec, Pouaaah y'es bgggg ! """
862,"*O último livro que eu li foi Boudica, e ficou no meu top 10 de livros preferidos é simplesmente fantástico!"""
865,*@EUAmbUS @EUintheUS @TweetYohans The EU is less popular than the Romans were in Britain. The Boudica moment is nearing.
